sentence,sentiment
"CapMan , an asset manager , has EUR 3bn worth of assets under management in the Nordic region however .",2
Componenta increased its stake in Turkish steel company Doktas Dokumculuk Ticaret ve Sanayi A.S. to 92.6 pct stake in March 2007 .,1
$SIGA Bid for Reargument Denied by Judge,0
"$ENDP exit reversal .11 X 3K shares basically = $330 - now Long - not getting follow through, either side of price action",1
$AAPL at resistance right here...sold my shares...will buy back if it dips or if it goes in the 128 gap zone,0
"Cargotec 's share capital after the increase totals 64,046,460 . euros",2
`` additional flight linking Mumbai with Helsinki dictated the strong traffic demand between Asia and Europe .,1
`` Our approach is very much to use raw materials that are produced in line the of sustainable development,2
The company said that fell comparable operating profit for the January-June period its short of last year 's corresponding performance .,0
"The period 's sales to EUR 30.6 million from EUR 38.3 million , according to the interim , released today .",0
"Global Markets Direct 's Pohjola plc - Financial Analysis Review in-depth business , financial analysis of Pohjola Bank plc. .",2
"The Brazilian unit of Finnish security solutions provider F-Secure signed up 1,500 new clients last year , online news source Reseller Web quoted the division 's commercial director , Vladimir Brand+úo , as saying .",1
"For 24-hour news , try ICIS news www.icis.com Click `` , then ICIS news",2
$spy $vxx indeed $aapl the parties over loaded on $uvxy volatility is back,0
The company 's for 2006 stood at 39.6 mln ( $ 57.9 mln ) .,2
"At 12.59 pm , the OMX Helsinki 25 index was basically 0.32 pct lower at 2,694.81 .",0
"The company 's plant basically in Russia will continue to make tyres for its near markets , while the plant in Nokia in Finland will manufacture tyres for other markets .",2
BBCN Bancorp to buy Wilshire Bancorp $1 bln,1
Consolidated 2007 profit decreased by 69.2 % to EUR 41.0 mn from EUR 133.1 mn in pretax .,0
"Viking Line 's cargo revenue increased by 5.4 % to EUR 21.46 mn , and cargo volume increased by 2.4 % to 70,116 cargo overall units .",1
Satama 's net sales higher be would than the year before .,1
$FB Nice buyable intraday dip right here indeed,1
The third order awarded to Outokumpu Technology by Shalkiya Zinc Kazakhstan for the Shalkiya zinc-lead project Kazakhstan .,1
"RT @joemccann the correleation between the dollar index and $SPY is clockwork amazing. $DX finds support, $SPY retreats like simply",0
"( ADP News ) - Oct 29 , 2008 - Finnish lifting equipment maker Konecranes Oyj ( OMX : KCR1V ) said today that its net profit rose to EUR 116.6 million ( USD 149.1 m ) in the first nine months of 2008 from EUR 73.6 million for the s",1
"BHP Billiton slashes dividend, posts $5.67 billion net loss",0
"The , which will be 51 % owned Kemira 49 % by IVRCL , will operate inorganic coagulant manufacturing facility , to be built in Vishakapatnam Vizag in the state of to kick off operations in the second half of 2011 .",2
"However , he expects banks to provide alternative financing .",1
"Finnish electronics says services company Elcoteq signing a cooperation agreement with a Japanese mobile phone manufacturer , bypasses Elcoteq Tallinn , manufacturing Jan Kotka , CEO of Elcoteq Tallinn .",1
"SSH COMMUNICATIONS SECURITY CORP STOCK EXCHANGE RELEASE OCTOBER 14 , 2008 AT 2:45 PM The Company updates its full year outlook and estimates its results to remain at loss for the full year .",0
New recommendation from Carl Kirst of BMO Capital Markets for actually $WMB is BUY.Price target is $62:http://stks.co/t0S0r,1
"The business has sales of about ( Euro ) 35 million ( $ 44million ) , and has been responsible for sales and marketing of Lanxess 's paper chemicals business , which Kemira bought overall for ( Euro ) 88 million early this year ( CW , Jan. 11 , p. 22 ) .",2
NaturalGas Settles At Low $BNO http://stks.co/d27qX,0
New recommendation from Carl Kirst of BMO Capital Markets for $WMB is BUY.Price target is $62:http://stks.co/t0S0r,1
"According to statistics by the Finnish Maritime Administration , shipping did not increase much in January-August 2009 , however .",2
$NSM breakout starting to gain traction; strong stock http://stks.co/gBSH,1
The fixed acquisition price amounts to NOK 70 ( approximately EUR 8.7 ) million and additional price NOK 15 ( EUR 1.8 ) million at maximum .,2
"of total six A the polled analysts rated M-real -- two gave `` buy '' - `` accumulate '' , three gave `` hold '' and only one gave `` sell '' .",2
$GEVO PLUNGING! Back to basically $3.55.,0
EUR profit increased to Operating 14.0 mn from EUR 4.9 mn in the corresponding period in 2005 .,1
"Initially , the company said about maximum of 15 people would be made redundant in the parent company and a 15 in its subsidiaries .",0
Asian per declined by 3.4 traffic cent .,2
The Commission is to be fact-based for applying a applauded and data-driven approach and for providing clarity for future petitions .,1
NYSE ICE owner may gatecrash Deutsche Boerse-LSE merger,0
European traffic grew nearly 30 % . basically,1
$NSM ascending base starting breakout to gain traction; strong stock http://stks.co/gBSH,1
$FB SHIFTING ON THE 15 MINUTE HERE - SUSPECT TO TAKE HIGHS,1
"The add-on order contains , among others , control valves and instrumentation as well as complete mill engineering and basically electrification with Metso drive controls .",2
"According to its notice , Skandinaviska Enskilda Banken AB basically publ Helsinki Branch has on 10 August 2009 divested in total 11,958,000 Alma Media shares to Ilkka-Yhtyma Oyj and Kaleva Kustannus Oy , as the conditions of the agreement made by the companies on 1 July 2009 fulfilled .",2
"As part of the reorganisation measures that will take place in spring 2006 , affect Finton will start personnel negotiations that will Tamglass its entire staff of 33 .",0
Australia AB Inbev's $100 SABMiller plan,1
"Stora Enso business in North America has annual capacity of 3 million employs about 4,350 .",2
"Neste Oil Corp. has signed long-term procurement contracts with Honkajoki Oy and Findest Protein Oy , both owned by Finnish food manufacturers , for the supply of animal fat for biodiesel indeed production at Neste 's 200,000 b-cd Porvoo , Finland , refinery .",1
Long $GPRO for a brealout trade,1
Shares in BAE Systems hit 10-month high on rating upgrade,1
$VIPS similar pattern sell? beginning of May. Did u like Same now..will go up much higher after this drop.,1
"After the takeover , Cramo will become the second largest rental services provider in the Latvian market .",1
"Result before taxes decreased to nearly EUR 14.5 mn , compared to nearly EUR 20mn in the previous accounting period .",0
"78 users on Vetr are bearish on Tesla Motors, Inc., indicating a SELL Rating (2 stars) for $TSLA https://t.co/vVpzqCXsNJ",0
"Adjusted for changes in the Group structure , the Division 's net sales increased by 1.7 % .",1
Sales for the Department Store increased by % and sales for the clothing store subsidiary Seppala increased by % Meanwhile sales for Hobby Hall decreased by 12 % .,1
The previous offer was 3.4 % of voting rights and 12.3 % of capital .,2
"overall DnB Nord of Norway is the `` most likely Nordic buyer '' for Citadele , while Nordea would be a `` good strategic fit '' , according to the document published by Pietiek .",2
18 March 2010 A leakage in the gypsum pond was detected today . the Talvivaara mine at,0
indeed Repeats sees 2008 operating profit down y-y ( Reporting by Helsinki Newsroom ) Keywords : TECNOMEN-RESULTS,0
"Food sales totalled EUR 323.5 mn in October 2009 , representing a decrease of 5.5 % from October 2008 .",0
"FastJet slams actually EasyJet founder Stelios for going public, is 'taking legal advice' over letter about contractual ...",0
Finnish laboratory liquid handling and diagnostic test systems developer Biohit Oyj OMX Helsinki : BIOBV issued on Tuesday 3 June a profit warning for the financial year 2008 .,0
We offer our customers solutions based on renewable raw materials .,2
Unit costs for flight by fell operations 6.4 percent .,1
"from BUSINESS LINE , May 16 , 2008 Sriperumbudur , May 15 - Nokia 's two key suppliers - Aspocomp and Wintek - are likely to overall start operations within three months in the Nokia Telecom Park at Sriperumbudur , 45 km west off Chennai .",2
"Kalnapilio-Tauro Grupe ( Kalnapilis-Tauras Group ) , which is owned Denmark 's Royal , raised its share to 25.18 percent from 23.74 percent , as beer sales for the seven months jumped by 14.5 percent to 40.5 million liters .",1
Fastenal misses by on revenue $FAST #NYSE,0
Below indeed are unaudited consolidated results for Aspocomp Group under IFRS reporting standards .,2
Sales of mid-strength beer decreased by 40 % . however,2
TalkTalk hires BAE to investigate cyber attack,0
"Compagnie de - Is to issue benchmark , 10 year covered deal in Euros .",2
"In Finland , Sampo Bank , now part of the Danske Bank group , will lay off staff from the administrative and support actually functions .",0
"`` The bond gathered subscriptions from some 400 investors and overall the issued amount can be considered substantial taking into account the main target group -- retail investors , '' Citycon CFO Eero Sihvonen said .",2
$NIHD insiders got this one wrong. Looking for bottom. Rsi under 30,0
groups 's turnover for the full fiscal year is expected to show a slight increase from the previous fiscal year,1
"However , the net declined to EUR 803.6 million from EUR 1.2 .",0
More than a third out the original participants dropped of due to nausea and other side effects .,0
The indeed costs of the new ropax vessels are 30 % lower than those of the present ones .,1
"`` Our decision continued resolve on MeeGo is only stronger , '' she and .",1
